timestamp;virtual_imu_accelerometer_x;virtual_imu_accelerometer_y;virtual_imu_accelerometer_z
1743584733.4656217;1.09670262528117e-06;-2.665280526255942e-06;-5.587331210738643e-06
1743584733.6584325;1.0038186343240517e-05;6.26700475780538e-05;0.00012911429243041438
1743584733.843094;2.9824578469793294e-05;9.169236492164986e-06;4.092105627918356e-05
1743584734.0406594;-1.4768111851621394e-05;-8.734496741569307e-05;-0.0002222732771946797
1743584734.2332897;5.268628350927282e-05;0.00014019172959030867;0.0003541524144975547
1743584734.4217784;-0.0002235717261624558;-0.0002425964007205657;-0.0005571759629631194
1743584734.6150181;0.22997131673086818;0.00017065261223988946;-4.147558864710791e-05
1743584734.804978;0.7741485275137538;-0.00026913399207708575;-0.05857353634968703
1743584734.9964523;-0.09015593967412393;-2.3336572480667843e-05;-0.013222504325925338
1743584735.1953847;-0.15121337046694733;-8.071267038403586e-05;0.04578885343675385
1743584735.3895166;0.0016957261925735724;6.819839911554461e-05;0.02968363803915599
1743584735.582518;-0.030035914500348457;0.0013026765863250148;0.04658466843678196
1743584735.7918181;-0.16174270514012817;-0.0013772019517987557;-0.08525779182179417
1743584735.996509;-0.5008813913971276;0.0002857591169796221;0.03616678825187506
1743584736.1943092;0.5010697520654221;-0.0007741561170926162;0.04297877113157625
1743584736.3916926;-0.021552419882850688;8.781257489989956e-05;-0.026425420157106715
1743584736.5839758;0.035794919814769566;0.00033438512472553185;-0.029062180515606897
1743584736.7785585;0.0012081903710673596;-0.00020641480319793856;-0.02639484395446916
1743584737.0300603;-0.40794261895220546;0.00041242651653554277;0.0301474389137523
1743584737.2337503;0.5204282270551445;-0.000966203594642053;-0.04844349842440029
1743584737.4406004;-0.172227890765505;-0.00016202135502242702;0.002832499663560915
1743584737.6590815;0.36639378652242005;-0.0005892774655182957;0.10833763607548048
1743584737.8647535;0.5346686917507144;-0.0032309664175775524;-0.042975854271667197
1743584738.0683527;-0.5020435264098897;0.003430662448138735;-0.02716549655717387
1743584738.2718244;0.016728893141074674;-0.0017440426400841748;-0.011407223439401355
1743584738.4910297;-0.0053790844537718215;0.0009733802607525091;-0.029476690385678777
1743584738.696411;0.997359537606556;-0.009752123105374879;0.12369773427606144
1743584738.9266045;-0.4812094282998256;0.0026692258608425547;-0.09655936340854135
1743584739.144728;-0.7114884133849476;0.006561981503336428;0.04231200441887207
1743584739.3470676;-0.05318908480956561;0.00020595771294465605;-0.014440415728882484
1743584739.5678246;-8.958680717037028e-05;5.155158634267187e-05;-0.016962553161924892
1743584739.7809567;0.4390522244896969;0.001400551794399717;-0.03577994222038391
1743584739.9945998;0.3050015869169636;-0.005425137019501275;0.0939325466919756
1743584740.2183328;-0.48162583273090426;0.0014742940849803044;-0.02103006361464834
1743584740.4363866;1.3646934517921954;-0.013849731556443836;-0.1256903592443641
1743584740.6518085;-0.4628966827891997;0.008621944434969012;0.06985029153940646
1743584740.8678875;-0.6213469369380646;0.004255219305055055;-0.027890579481325735
1743584741.0891993;-0.2319635515167518;-0.025786466569433404;-0.04493096429971518
1743584741.3117754;1.065260377615782;0.009345633942202171;0.15431178499854806
1743584741.540637;-0.16238220415425444;0.0012868652004168325;-0.11655765227129385
1743584741.7661645;0.1956523033622012;-0.0025807310472347653;0.030874348194559864
1743584741.9927053;-0.0440024962256536;-0.014822181530942006;0.12289247300527467
1743584742.213823;0.04231775930787009;0.00725832770989518;-0.1865647428349671
1743584742.4356642;0.5280382625557407;-0.011850150674557127;-0.07845050442780685
1743584742.6673396;0.024437617931197652;-0.0045363839243767155;0.17509511861889515
1743584742.8939621;0.009788036183424312;-0.0019978027652983324;-0.15400774262933117
1743584743.11741;-1.2781525484038836;0.027772927828270892;0.1949488641064286
1743584743.3456857;-1.011163905327525;0.020640493133115986;-0.006867326286165383
1743584743.5786316;1.478043489768355;-0.030252945343242497;-0.07393135444014322
1743584743.80428;0.3408024006106653;-0.020132847626514364;0.010344068908612685
1743584744.0288692;0.2894728765176148;0.0043138128122784895;0.05761274185745186
1743584744.2567682;-0.10739258054772002;-0.002127299131496003;0.05540638352382865
1743584744.498516;-0.6951170606404906;0.021865746282176857;-0.08845299202897988
1743584744.7295444;-0.10541073456259553;-0.00661209572931086;-0.03243886508071477
1743584744.9686038;0.2726322256588426;-0.01740815726190245;0.11938168550562368
1743584745.2378743;-0.042799298290186166;-0.0028308333905409724;0.0398697831486762
1743584745.4785094;0.2622293483240648;-0.012044354497607325;-0.007032455399540615
1743584745.722683;0.09151292615121553;0.0015918399622809514;-0.1258674941289766
1743584745.9769278;-0.13707205398898653;-0.005482451906051736;0.15289984824986497
1743584746.2143974;0.1455131883466299;-0.00510232683623243;-0.06121533053340545
1743584746.4604144;0.49893698294248;-0.02876617971164212;-0.08839173158599183
1743584746.7018583;0.008169333562159087;-0.010873925950596346;-0.0781080323966541
1743584746.9419842;0.01099871618059219;-0.000811260071275027;-0.07240113567224984
1743584747.188949;-2.1365235131078033;0.1081696326817335;0.1459851417282629
1743584747.4397254;-0.11335779158974968;0.005589120679064999;0.009016912652647245
1743584747.6894333;0.06900158931630596;6.639664432932643e-05;-0.026278341149107504
1743584747.9359517;0.026467331303365375;-0.0049089898854775115;0.019594751586826768
1743584748.1989925;-0.046645008698880726;0.002270020414402165;0.003516683356305936
1743584748.4514906;-0.03197200781658273;0.0016471520885315812;0.0010970116404564298
1743584748.71621;0.09691693835019335;-0.007330410278770526;-0.13206191064569028
1743584748.9679127;-0.045717104996312534;0.004919389106139576;0.135771650023299
1743584749.2260182;-0.019282507910776302;0.0011665933328207994;0.005383069778589504
1743584749.4788082;0.0047909054495609595;0.0010324131460129897;0.017685123343427298
1743584749.7532253;0.005189812715340693;-0.0020860073349158216;-0.021413210511006114
1743584750.0511441;-0.013163213424085293;0.0013029824831702107;0.005728551967615093
1743584750.320883;0.01590854695431643;-0.0009268841783099383;-0.004476308992446995
1743584750.5897703;-0.00036601249400927867;-5.306993006019141e-05;0.000121637246842384
