timestamp;robot_imu_accelerometer;robot_imu_gyroscope;robot_linear_velocity;robot_angular_velocity;battery_percentage
1743584678;0,152032|-0,118513|10,076596;-0,001332|-0,001997|-0,007324;0,125629|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584678;0,159214|-0,199916|10,038888;0,003995|0,005060|0,003329;0,108224|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584678;0,198120|-0,294487|10,000581;0,006258|0,001065|0,008389;0,102422|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584678;0,158017|-0,229843|10,024523;0,003063|0,000666|0,012384;0,102422|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584678;0,122104|-0,078410|10,025720;0,006125|-0,001598|0,009454;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584678;0,145448|-0,131083|10,041282;-0,001598|0,000666|0,012517;0,102422|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584678;0,147842|-0,098162|10,066421;0,003462|0,002663|0,012650;0,102422|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584678;0,145448|-0,083199|10,040085;-0,002929|0,000399|0,008256;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584679;0,167594|-0,008978|10,037092;0,001598|-0,001465|-0,001198;0,102422|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584679;0,143054|-0,076614|10,010158;0,000799|0,000000|0,000533;0,102422|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584679;0,171784|-0,110133|10,004171;-0,002663|-0,002264|-0,007590;0,102422|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584679;0,175974|-0,153229|10,077195;0,000666|0,000133|0,002796;0,102422|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584679;0,166996|-0,052672|10,004770;0,004927|-0,000533|-0,001065;0,102422|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584679;0,149638|-0,177769|10,022727;0,001731|0,001731|0,000000;0,102422|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584679;0,156222|-0,166397|10,069413;0,000000|0,001864|0,006924;0,108224|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584679;0,132280|0,017957|10,043676;0,001997|0,004927|0,005060;0,154637|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584679;0,162806|0,126294|10,036493;0,006658|-0,000399|0,003196;0,154637|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584679;0,197522|0,187346|10,029311;0,005859|-0,001598|0,005326;0,154637|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584680;0,125696|-0,089783|10,141838;-0,001198|0,001731|-0,001065;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584680;0,200514|-0,178368|10,075399;0,006258|0,001598|-0,000533;0,025510|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584680;0,124498|-0,010774|10,052654;-0,003063|-0,000932|0,003728;0,264870|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584680;-0,025738|-0,298078|10,062830;0,005593|0,005992|0,004394;0,253267|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584680;0,107141|-0,041300|9,857527;0,001598|0,002264|-0,011585;0,166241|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584680;0,107739|-0,050278|9,913791;-0,004261|0,003995|-0,002131;0,160439|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584680;0,187346|-0,319626|10,083180;-0,012517|0,001332|-0,000533;0,160439|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584680;0,150835|-0,204704|10,040683;-0,006658|-0,001997|-0,014514;0,160439|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584680;0,071826|0,049680|10,016143;0,003329|-0,001198|0,011851;0,160439|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584680;0,064045|0,143652|10,035296;0,003329|-0,001065|0,002264;0,160439|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584681;0,141856|0,052672|9,983222;-0,001332|0,004128|0,003995;0,282275|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584681;0,114323|-0,209493|9,958083;-0,005459|0,004394|0,002397;0,292181|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584681;0,275333|0,090980|10,024523;0,000666|-0,000399|-0,001065;0,392531|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584681;0,248398|0,206500|9,991004;-0,007191|0,003595|0,003462;0,357720|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584681;0,165798|0,123301|10,088567;0,011185|0,001198|0,002397;0,172043|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584681;0,002993|-0,165798|10,092757;-0,008788|0,002663|0,001864;0,090818|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584681;0,005986|-1,262343|10,107721;-0,019841|0,003063|-0,012916;0,090818|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584681;0,129287|-0,691924|10,026917;0,003728|0,003595|-0,007191;0,096620|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584681;0,224456|-0,324414|10,053253;0,001864|-0,000932|-0,011452;0,090818|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584681;0,135272|0,003591|10,055048;-0,007989|-0,004261|-0,002796;0,090818|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584682;0,090980|-0,150236|10,053851;0,001598|-0,001332|-0,008389;0,096620|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584682;0,169390|-0,000599|10,037690;0,000399|0,001332|-0,000533;0,206853|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584682;0,229245|-0,061651|10,031106;0,011984|-0,001864|0,000666;0,241663|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584682;0,131083|-0,047285|10,029909;0,001997|-0,001731|-0,003196;0,247465|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584682;0,108338|0,035913|10,013748;-0,001997|0,000932|0,000533;0,247465|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584682;0,155623|-0,174777|10,040085;0,000932|0,003595|0,005593;0,247465|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584682;0,164601|0,161010|10,046070;0,001731|-0,002929|-0,003728;0,247465|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584682;0,096965|0,008978|10,071209;-0,001465|-0,003862|-0,004794;0,421539|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584682;0,158616|0,189740|10,025121;0,001864|-0,000133|-0,001864;0,378457|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584682;0,129885|0,150236|10,076596;-0,001997|-0,001332|-0,002264;0,467953|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584683;0,196923|0,319027|10,029909;-0,003063|-0,000133|0,002131;0,386300|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584683;0,061052|0,090381|9,967660;0,025034|-0,002663|0,002397;0,331397|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584683;0,082600|0,338181|10,156802;-0,007723|0,003995|-0,000533;0,088256|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584683;-0,028730|-0,170587|9,832388;0,004927|0,000266|-0,001465;0,201051|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584683;-0,152032|-0,502782|10,007763;-0,024235|-0,005459|0,000000;0,259069|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584683;-0,002993|-0,149039|10,086173;0,006791|0,008389|0,007590;0,299681|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584683;0,002394|0,321422|10,045471;-0,028096|-0,012384|-0,008522;0,229435|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584683;0,129287|0,749984|9,870096;-0,167247|-0,026365|-0,006125;0,386729|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584683;0,077812|0,026935|10,125079;-0,230097|-0,067911|-0,006791;0,386729|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584683;0,483629|-0,055665|10,062231;-0,278167|-0,057524|0,007057;0,276495|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584684;0,370503|-0,248997|9,934740;-0,387224|-0,001465|0,018376;0,392531|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584684;1,517924|-1,333570|6,890512;-0,102265|0,186954|-0,030094;0,392531|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584684;0,618303|1,113304|14,604032;1,118528|-0,168045|-0,108657;0,392531|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584684;-0,633266|-7,893085|6,212355;0,017577|0,131560|-0,079096;0,392531|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584684;-0,038307|-0,869095|10,824185;-0,043276|-0,016911|-0,055926;0,392531|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584684;1,540070|-2,225410|9,743204;0,373508|0,137819|0,030626;0,392531|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584684;-0,018555|-0,581192|10,663176;0,444215|-0,076433|-0,013848;0,392531|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584684;0,682347|3,122039|12,321160;0,022504|0,058723|0,078963;0,300024|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584684;0,023942|0,428562|9,745598;-0,016778|-0,017444|0,010786;0,496962|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584684;0,116119|-0,396839|10,423756;-0,018509|0,006791|0,005859;0,514367|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584685;0,049081|0,048483|10,813412;-0,008655|-0,000932|0,008522;0,514367|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584685;0,069432|0,203507|10,331578;-0,002929|-0,007989|0,000000;0,514367|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584685;0,180762|0,078410|10,369287;-0,017177|0,011585|0,007324;0,514367|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584685;0,260968|0,175974|9,813234;-0,015446|0,000133|-0,000399;0,514367|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584685;0,203507|0,105345|10,121488;-0,017577|0,004261|0,013982;0,441203|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584685;0,186149|-0,386065|10,635044;-0,032624|0,000133|0,006658;0,415738|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584685;0,366911|-0,832584|9,682152;-0,003329|-0,001864|-0,011984;-0,000000|0,000000|0,000000;0,000000|0,000000|0,156322;74,000000;
1743584685;0,128688|-1,267131|10,283096;0,008922|-0,009454|-0,003595;-0,000000|0,000000|0,000000;0,000000|0,000000|0,520453;74,000000;
1743584685;0,117914|-0,574608|9,780313;0,001598|0,002663|0,063783;0,032801|0,000000|0,000000;0,000000|0,000000|0,535371;74,000000;
1743584685;0,057461|-0,462081|9,871293;0,006525|0,002796|0,150202;0,190219|0,000000|0,000000;0,000000|0,000000|0,384897;74,000000;
1743584686;0,137068|-0,624288|9,745598;-0,014381|-0,007457|0,230097;0,467953|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584686;0,035314|0,211288|9,941324;-0,001465|0,004661|0,312122;0,485358|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584686;0,031125|0,114922|9,877877;0,000666|-0,003462|0,271909;0,485358|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584686;0,249596|0,253187|10,380061;0,013316|0,000399|0,244345;0,485358|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584686;0,204704|0,272340|10,147225;-0,011851|0,000399|0,218912;0,485358|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584686;0,098162|0,143054|10,469245;-0,001997|-0,009854|0,174703;0,485358|0,000000|0,000000;0,000000|0,000000|-0,142473;74,000000;
1743584686;0,251990|0,087388|10,463859;0,000266|0,007324|0,151268;0,473755|0,000000|0,000000;0,000000|0,000000|-0,430921;74,000000;
1743584686;0,301071|0,181361|9,904812;0,007057|0,003462|0,056459;0,462152|0,000000|0,000000;0,000000|0,000000|-0,162365;74,000000;
1743584686;0,281319|0,339977|9,343372;-0,012251|0,002530|-0,029295;0,421539|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584686;0,166397|-0,035314|10,116699;-0,007057|0,004661|-0,031159;0,363522|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584687;0,137667|-0,231040|9,251794;-0,033822|0,007856|-0,011185;0,346117|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584687;0,087987|-0,086790|9,551069;0,025833|-0,001465|-0,027297;0,346117|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584687;0,240019|-0,132878|9,540894;0,028629|0,000932|-0,013982;0,346117|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584687;0,136469|0,146046|9,671976;-0,008655|-0,003462|-0,011718;0,229435|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584687;0,099958|-0,481235|10,524312;-0,004661|-0,006258|-0,015979;0,351919|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584687;-0,044293|-0,459088|10,070012;-0,003196|0,010519|0,003995;0,346117|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584687;0,050877|-0,404022|9,923368;-0,016512|-0,003196|-0,016378;0,346117|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584687;0,192733|0,354342|10,014946;-0,021971|0,010120|0,005060;0,229435|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584687;0,254982|-0,153229|9,888652;0,022371|-0,005060|-0,000666;0,351919|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584687;0,129885|-0,312443|10,114305;0,010253|-0,005060|-0,008522;0,409936|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584688;0,139462|-0,284311|9,905411;0,017976|-0,002796|0,000666;0,409936|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584688;0,163404|-0,016161|9,740211;-0,009854|0,005326|-0,000799;0,315711|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584688;0,119112|0,187346|10,279505;0,004927|0,000133|-0,004527;0,409936|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584688;0,158017|0,105345|10,013748;-0,007856|0,002131|0,003995;0,415738|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584688;0,256180|0,413598|10,375872;0,004927|-0,000133|0,008922;0,409936|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584688;0,136469|-0,478242|10,366295;-0,006525|-0,007856|-0,004128;0,307868|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584688;0,202909|-0,226252|9,960478;-0,003862|-0,000799|-0,003862;0,409936|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584688;-0,104746|-0,181361|10,313622;-0,013582|0,015713|-0,003329;0,415738|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584688;0,001796|0,459088|9,989806;-0,219311|-0,058190|0,001864;0,520169|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584688;0,326809|0,000000|10,060435;-0,273240|-0,075634|0,008256;0,531772|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584689;-0,505775|-3,595492|11,440693;0,099336|0,407996|0,218246;0,531772|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584689;2,392406|-0,524929|6,087856;0,043010|-0,003329|-0,054728;0,531772|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584689;-0,401627|0,587178|9,987412;0,008522|-0,009587|0,034488;0,531772|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584689;0,326809|-0,009577|9,859921;-0,000799|0,003196|0,009721;0,531772|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584689;-0,251990|-1,036689|10,471640;0,197074|-0,017843|-0,022903;0,531772|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584689;0,276530|-0,529717|9,166201;0,280697|-0,045007|0,002796;0,354927|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584689;-0,320224|-1,258153|13,743915;-0,056992|0,034754|-0,007191;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584689;0,339378|-1,110311|10,815207;0,024634|0,021572|0,003995;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584689;0,339977|-1,180341|9,888652;0,002530|0,000533|-0,013982;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584689;0,127491|-0,930147|10,248979;0,000932|0,001065|-0,009987;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584690;0,123301|-0,783503|9,998186;-0,007457|0,000399|-0,012384;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584690;0,152032|-0,891840|10,040085;-0,005060|0,002397|-0,014248;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584690;0,249596|-0,271143|10,050260;0,007590|0,000266|-0,001198;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584690;0,396839|0,189142|9,954492;0,010386|0,000266|0,001198;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584690;0,204704|-0,094571|10,023325;-0,001598|0,000399|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584690;0,198120|-0,080206|10,024523;0,000266|0,000000|-0,001598;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584690;0,174777|-0,050278|10,032902;-0,000666|-0,000666|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584690;0,169390|-0,037110|10,013748;0,000533|0,000000|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584690;0,174178|-0,055665|10,035894;-0,000133|0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584690;0,163404|-0,056264|10,029909;-0,000399|-0,000133|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584691;0,178967|-0,055665|10,043077;0,000399|0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584691;0,171784|-0,067636|10,028712;0,000399|0,000266|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584691;0,172981|-0,063446|10,034100;0,000133|0,000533|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584691;0,168193|-0,059855|10,029311;0,000666|0,000666|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584691;0,165798|-0,064045|10,036493;-0,000266|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584691;0,172383|-0,059256|10,043676;-0,000932|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584691;0,166397|-0,054468|10,021529;-0,000399|-0,000932|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584691;0,165798|-0,055665|10,033501;-0,000799|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584691;0,167594|-0,063446|10,038888;0,000000|0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584691;0,164601|-0,058658|10,038289;0,000399|-0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584692;0,171185|-0,056862|10,035894;0,000932|0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584692;0,170587|-0,059256|10,028712;0,000000|-0,000666|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584692;0,171784|-0,057461|10,039486;-0,001065|-0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584692;0,165200|-0,065841|10,035296;0,000799|0,000533|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584692;0,179565|-0,052074|10,040683;0,000000|-0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584692;0,169390|-0,055665|10,043077;0,000266|0,000533|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584692;0,171185|-0,058059|10,037690;0,000133|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584692;0,173580|-0,056264|10,022727;-0,000266|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584692;0,160412|-0,053870|10,041881;-0,000799|-0,000533|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584692;0,177769|-0,053870|10,033501;-0,000133|0,000666|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584693;0,162207|-0,067038|10,031106;0,000266|0,000399|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584693;0,162806|-0,052074|10,047267;0,000133|0,000000|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584693;0,168791|-0,042497|10,033501;0,000399|-0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584693;0,156820|-0,056264|10,024523;0,000666|0,000533|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584693;0,165200|-0,040103|10,035296;0,000000|0,000000|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584693;0,166996|-0,057461|10,037690;-0,000133|-0,000666|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584693;0,176572|-0,050278|10,035894;0,000133|0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584693;0,175375|-0,049081|10,035894;-0,001731|-0,000533|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584693;0,171784|-0,047884|10,037690;-0,000266|0,000799|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584693;0,158616|-0,056264|10,033501;-0,000266|-0,000133|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584694;0,169390|-0,060454|10,038289;0,000533|-0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
