timestamp;robot_imu_accelerometer;robot_imu_gyroscope;robot_linear_velocity;robot_angular_velocity;battery_percentage
1743584364;0,153229|-0,065242|10,046070;-0,000533|-0,000932|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584364;0,162207|-0,052672|10,035894;-0,000799|-0,000266|0,001465;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584364;0,161609|-0,046088|10,039486;0,000000|0,000000|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584364;0,155623|-0,054468|10,041282;0,000000|0,000399|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584364;0,149039|-0,048483|10,038289;0,000000|-0,000799|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584364;0,150236|-0,048483|10,031705;-0,000666|0,000000|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584365;0,155623|-0,052672|10,031705;0,000000|-0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584365;0,150835|-0,050278|10,020332;0,000533|0,000000|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584365;0,159214|-0,052672|10,026318;-0,000266|0,000932|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584365;0,152630|-0,050278|10,035894;0,000266|0,000799|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584365;0,159813|-0,047884|10,031705;0,000799|-0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584365;0,151433|-0,052672|10,044873;0,000399|0,000666|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584365;0,157419|-0,052672|10,030508;-0,000133|-0,000266|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584365;0,152032|-0,046088|10,032304;0,000133|0,000000|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584365;0,163404|-0,050278|10,033501;-0,000399|-0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584366;0,147243|-0,054468|10,032902;-0,000133|-0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584366;0,158017|-0,049680|10,045471;-0,000266|-0,000666|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584366;0,158616|-0,055665|10,040085;-0,000266|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584366;0,153827|-0,055665|10,043676;-0,000533|-0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584366;0,152630|-0,048483|10,037092;0,000666|0,000000|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584366;0,152032|-0,062249|10,032902;0,000000|-0,000799|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584366;0,161010|-0,044891|10,040085;-0,000133|0,000266|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584366;0,155623|-0,051475|10,032304;0,000000|-0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584366;0,152630|-0,048483|10,038289;0,000932|0,000666|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584366;0,152032|-0,053870|10,032902;0,000666|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584367;0,152032|-0,037110|10,032902;-0,000399|0,000666|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584367;0,152032|-0,046088|10,041881;0,000533|0,000266|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584367;0,155025|-0,053271|10,028712;-0,000799|-0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584367;0,159813|-0,064045|10,029311;0,000000|-0,000399|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584367;0,158017|-0,052074|10,039486;-0,000399|0,000000|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584367;0,164003|-0,058658|10,032902;0,000666|0,000133|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584367;0,148441|-0,055665|10,029909;0,000133|0,000533|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584367;0,143054|-0,049081|10,035894;0,000000|-0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584367;0,155623|-0,044293|10,039486;0,000666|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584367;0,156222|-0,044293|10,040683;0,000000|0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584368;0,159214|-0,046088|10,036493;-0,000533|0,000133|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584368;0,147243|-0,051475|10,040683;0,000799|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584368;0,155623|-0,049680|10,034100;0,000932|0,000799|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584368;0,151433|-0,060454|10,026318;-0,000666|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584368;0,163404|-0,050278|10,032304;0,000133|-0,000266|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584368;0,158616|-0,057461|10,037092;-0,000399|-0,000266|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584368;0,156222|-0,054468|10,031106;0,000000|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584368;0,156222|-0,052074|10,035296;0,000533|0,000666|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584368;0,164003|-0,046088|10,037690;0,000133|0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584368;0,153229|-0,048483|10,032902;0,000000|0,000666|-0,001065;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584368;0,149039|-0,054468|10,029909;0,000799|0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584369;0,159813|-0,061052|10,031705;-0,000266|-0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584369;0,163404|-0,052074|10,047267;0,000133|0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584369;0,160412|-0,058059|10,045471;-0,000266|0,000133|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584369;0,157419|-0,052672|10,052055;-0,000266|0,000533|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584369;0,151433|-0,053271|10,034100;-0,000133|-0,000799|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584369;0,147842|-0,057461|10,033501;0,000000|0,000533|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
