timestamp;robot_imu_accelerometer;robot_imu_gyroscope;robot_linear_velocity;robot_angular_velocity;battery_percentage
1743036484;0,140659|-0,100556|10,020931;-0,000266|0,000133|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036484;0,131083|-0,084396|10,023325;-0,000266|0,000666|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036484;0,128688|-0,088585|10,031705;-0,000799|0,000000|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036485;0,126294|-0,087388|10,039486;-0,000932|-0,000666|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036485;0,128688|-0,095170|10,013150;0,000932|-0,000399|-0,001065;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036485;0,121506|-0,074819|10,022727;-0,000266|0,000133|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036485;0,138265|-0,094571|10,038289;0,000666|-0,000133|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036485;0,134674|-0,097564|10,025720;-0,000266|0,000000|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036485;0,126294|-0,087987|10,038888;-0,000399|0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036485;0,130484|-0,086191|10,034698;-0,000133|0,000533|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036485;0,138265|-0,085593|10,023325;-0,000399|0,000133|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036485;0,132878|-0,096965|10,019734;-0,000399|0,000000|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036485;0,132878|-0,083199|10,028113;-0,000266|0,000000|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036486;0,135871|-0,085593|10,021529;0,000000|0,000266|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036486;0,133477|-0,095170|10,029311;0,000666|0,000266|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036486;0,137667|-0,098162|10,032902;0,000399|0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036486;0,131681|-0,091578|10,026318;0,000000|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036486;0,134075|-0,089184|10,022727;-0,000533|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036486;0,131083|-0,093972|10,038888;0,000133|-0,000399|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036486;0,125696|-0,091578|10,035894;0,000000|0,000666|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036486;0,132280|-0,096367|10,038888;0,000266|-0,000133|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036486;0,145448|-0,092177|10,025121;-0,000133|-0,000266|0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036486;0,139462|-0,087388|10,028113;-0,000399|-0,000266|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036487;0,134674|-0,096965|10,025720;0,000000|0,000666|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036487;0,135272|-0,095768|10,028113;0,000000|0,000799|0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036487;0,135871|-0,099359|10,036493;0,000266|-0,000533|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036487;0,129287|-0,090381|10,034100;0,000266|0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036487;0,137667|-0,089184|10,023924;0,000399|0,000266|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036487;0,131681|-0,099359|10,029311;0,000932|-0,000266|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036487;0,124498|-0,091578|10,028712;0,000000|0,000266|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036487;0,124498|-0,102951|10,024523;-0,000533|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036487;0,121506|-0,086790|10,032304;0,000666|0,000000|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036487;0,124498|-0,087388|10,035894;0,000266|0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036488;0,122703|-0,095170|10,032304;0,000000|0,000799|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036488;0,129287|-0,098162|10,023325;-0,000533|-0,000666|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036488;0,134075|-0,084994|10,022727;0,000399|-0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036488;0,129885|-0,093374|10,031106;-0,000133|0,000533|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036488;0,138864|-0,092775|10,025121;0,000799|-0,000133|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036488;0,138864|-0,089184|10,030508;0,000133|0,000399|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036488;0,129885|-0,092177|10,028712;-0,000533|-0,000266|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036488;0,131083|-0,096367|10,030508;-0,000266|-0,000399|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036488;0,144849|-0,088585|10,032902;-0,000533|0,000000|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036488;0,134674|-0,105345|10,039486;-0,001065|0,000533|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036489;0,126294|-0,096367|10,024523;0,000399|-0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036489;0,134075|-0,097564|10,025121;0,000666|0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036489;0,127491|-0,094571|10,039486;0,000266|0,000266|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036489;0,133477|-0,092775|10,027515;0,000000|0,000133|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036489;0,141258|-0,095768|10,036493;0,000000|-0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036489;0,136469|-0,099958|10,029909;-0,000533|-0,000932|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036489;0,136469|-0,098162|10,020332;0,000533|0,000932|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036489;0,139462|-0,099359|10,029909;0,000133|0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036489;0,126893|-0,101155|10,029311;0,000000|0,000799|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036489;0,122703|-0,092177|10,020931;-0,000133|0,000000|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036490;0,135272|-0,092775|10,038888;-0,000932|0,000133|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036490;0,129287|-0,092177|10,027515;0,000000|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036490;0,120309|-0,089184|10,038289;-0,001332|-0,000799|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036490;0,120309|-0,094571|10,028113;0,000533|0,000000|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036490;0,137068|-0,095768|10,022128;-0,000266|-0,000266|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036490;0,134674|-0,090980|10,014347;-0,000533|-0,000399|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036490;0,122104|-0,088585|10,021529;0,000399|0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036490;0,132878|-0,090381|10,022128;0,000133|0,000133|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036490;0,138864|-0,097564|10,024523;0,000666|0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036490;0,129885|-0,098162|10,037690;-0,000399|0,000799|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036491;0,132280|-0,093972|10,030508;-0,000932|-0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036491;0,126294|-0,084396|10,023325;-0,000533|0,000266|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036491;0,128688|-0,088585|10,031705;-0,000133|0,000799|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036491;0,132280|-0,085593|10,032902;0,000000|0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036491;0,131681|-0,099359|10,028113;0,000533|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036491;0,129287|-0,096367|10,031705;0,000000|0,001198|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036491;0,125696|-0,094571|10,026318;0,000666|0,000266|-0,001065;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036491;0,127491|-0,084994|10,027515;-0,000399|0,001198|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036491;0,135272|-0,091578|10,022128;0,000533|-0,000133|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036491;0,140659|-0,091578|10,016741;0,000399|0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036492;0,138265|-0,093972|10,030508;0,000133|0,000533|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036492;0,135871|-0,100556|10,028113;0,000000|0,001198|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036492;0,138864|-0,100556|10,036493;-0,000266|0,000000|0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036492;0,135272|-0,100556|10,016143;0,000000|0,000000|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036492;0,139462|-0,095170|10,023924;-0,000666|0,000000|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036492;0,130484|-0,090980|10,035894;0,000799|0,000799|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036492;0,123301|-0,084994|10,030508;-0,000266|-0,000799|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036492;0,129885|-0,089184|10,042479;0,000000|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036492;0,129885|-0,087987|10,032304;0,000000|0,000133|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036492;0,123301|-0,098162|10,035894;-0,000399|0,000533|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036493;0,135871|-0,088585|10,031106;0,000399|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036493;0,134674|-0,088585|10,034698;0,000000|0,001465|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036493;0,140061|-0,093374|10,023924;0,001465|0,000000|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036493;0,126294|-0,096367|10,036493;0,000000|-0,000133|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036493;0,129287|-0,104746|10,030508;0,000399|-0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036493;0,126294|-0,090381|10,020332;-0,000399|0,001065|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036493;0,128090|-0,093374|10,031106;0,000000|-0,000399|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036493;0,143054|-0,092775|10,033501;-0,000932|-0,000133|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036493;0,130484|-0,099958|10,025121;0,000000|-0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036493;0,127491|-0,091578|10,036493;-0,000133|0,000666|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036494;0,129287|-0,082001|10,029311;0,000133|0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036494;0,132280|-0,095170|10,034698;0,000000|-0,001065|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036494;0,139462|-0,095768|10,023924;0,000133|0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036494;0,141856|-0,079009|10,025720;-0,000399|-0,000932|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036494;0,125696|-0,089184|10,029909;-0,000932|0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036494;0,135871|-0,100556|10,019135;0,000266|0,000133|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036494;0,129885|-0,095170|10,028712;-0,000399|0,000533|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036494;0,131083|-0,090980|10,030508;0,000266|0,000133|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036494;0,130484|-0,096367|10,034698;-0,000133|0,000133|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036494;0,129287|-0,087987|10,033501;-0,000133|0,000799|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036495;0,138864|-0,092775|10,028113;-0,000266|0,000399|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036495;0,123301|-0,093374|10,028113;-0,000133|0,000133|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036495;0,134674|-0,087987|10,023325;-0,000133|0,000266|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036495;0,133477|-0,086790|10,024523;0,000000|0,000799|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036495;0,135871|-0,105345|10,025121;-0,000799|-0,000266|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036495;0,140061|-0,090980|10,026917;-0,000399|0,000133|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036495;0,121506|-0,094571|10,029909;-0,000266|0,000133|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036495;0,126893|-0,098162|10,017340;0,000000|0,000666|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036495;0,132280|-0,092177|10,020332;0,000000|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036495;0,133477|-0,088585|10,027515;0,000000|-0,000399|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036496;0,138265|-0,089184|10,037690;-0,000932|0,000000|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036496;0,124498|-0,100556|10,035296;0,000399|0,000666|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036496;0,123900|-0,094571|10,038289;-0,000133|-0,000133|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036496;0,135871|-0,095768|10,038888;-0,000799|0,000000|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036496;0,133477|-0,086790|10,029311;0,000533|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036496;0,131083|-0,092177|10,042479;-0,000799|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036496;0,138265|-0,091578|10,028113;-0,001598|0,000399|0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036496;0,144251|-0,097564|10,040683;0,000133|-0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036496;0,128090|-0,105345|10,032304;0,000799|0,000133|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036496;0,141856|-0,093972|10,038289;0,000266|0,000932|0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036497;0,119112|-0,091578|10,028113;0,000000|0,000666|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036497;0,130484|-0,089783|10,031705;-0,000133|-0,000932|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036497;0,131083|-0,098761|10,029909;0,000133|0,000533|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036497;0,126893|-0,084994|10,032304;-0,000133|0,000133|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036497;0,129287|-0,099958|10,027515;-0,000266|0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036497;0,129287|-0,088585|10,023325;-0,000266|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036497;0,135871|-0,092177|10,028712;0,000000|0,000799|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036497;0,136469|-0,083199|10,024523;-0,000266|0,000932|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036497;0,121506|-0,099359|10,036493;-0,000666|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036497;0,131681|-0,095170|10,021529;0,000399|0,001065|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036498;0,137068|-0,089184|10,026318;-0,000133|0,000133|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036498;0,138864|-0,092775|10,031705;-0,000799|0,000399|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036498;0,119112|-0,096965|10,020931;-0,000266|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036498;0,116717|-0,097564|10,026917;-0,000266|-0,000666|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036498;0,129885|-0,088585|10,035894;-0,000799|-0,000399|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036498;0,126294|-0,103549|10,018537;0,000000|-0,000666|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036498;0,129885|-0,080804|10,019135;0,000133|0,000000|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036498;0,141856|-0,097564|10,026318;0,000133|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036498;0,132878|-0,095170|10,044274;0,000133|-0,000799|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036498;0,134075|-0,102352|10,040683;-0,001065|-0,000133|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036499;0,125696|-0,091578|10,024523;0,000399|0,000533|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036499;0,126294|-0,097564|10,032304;-0,000399|0,000266|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036499;0,134674|-0,086790|10,035296;-0,000133|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036499;0,134674|-0,086191|10,038888;-0,000666|0,000000|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036499;0,136469|-0,085593|10,012551;0,000000|0,000266|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036499;0,135272|-0,090381|10,035894;0,000266|0,000266|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036499;0,131681|-0,082001|10,031106;0,000799|0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036499;0,135272|-0,083797|10,023325;0,000000|-0,000799|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036499;0,134674|-0,090381|10,019734;0,000000|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036499;0,132280|-0,093972|10,033501;-0,000399|0,000266|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036500;0,139462|-0,101155|10,028712;-0,000399|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036500;0,123301|-0,086191|10,032304;-0,000399|0,000000|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036500;0,132280|-0,096965|10,032902;-0,000133|-0,000533|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036500;0,134674|-0,098761|10,028712;0,000000|0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036500;0,131083|-0,084994|10,019734;0,000133|0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036500;0,133477|-0,089783|10,034100;-0,000133|0,000133|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036500;0,130484|-0,089184|10,017340;-0,000133|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036500;0,125696|-0,082001|10,035894;0,000799|-0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036500;0,140061|-0,080804|10,041881;-0,000133|0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036500;0,129287|-0,086790|10,026318;0,000533|-0,000399|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036501;0,119710|-0,093972|10,026318;-0,000133|0,000799|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036501;0,129885|-0,087987|10,028712;0,001198|-0,000799|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036501;0,131681|-0,083199|10,031705;0,000399|-0,000666|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036501;0,130484|-0,089783|10,024523;-0,000399|-0,000666|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036501;0,128090|-0,101155|10,019734;0,000000|0,000000|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036501;0,132878|-0,089184|10,024523;-0,000399|0,000133|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036501;0,132280|-0,097564|10,031106;0,000133|-0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036501;0,131681|-0,092177|10,025121;0,000000|0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036501;0,131083|-0,089184|10,035296;0,000799|-0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036501;0,124498|-0,098761|10,051457;0,000133|0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036502;0,137068|-0,095170|10,027515;-0,000266|0,000133|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036502;0,126893|-0,086191|10,036493;0,000000|-0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036502;0,138265|-0,099958|10,034100;0,000000|0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036502;0,125696|-0,090980|10,026917;-0,000533|0,000133|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036502;0,129885|-0,087388|10,024523;-0,001065|-0,000399|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036502;0,130484|-0,098162|10,031106;-0,000133|-0,000666|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036502;0,132878|-0,098162|10,025720;0,000133|0,000666|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036502;0,130484|-0,093374|10,039486;-0,000133|-0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036502;0,123900|-0,090980|10,025720;-0,000666|-0,000533|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036502;0,131681|-0,095768|10,031705;-0,000399|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036503;0,133477|-0,090381|10,028712;0,000133|-0,000533|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036503;0,129885|-0,096965|10,030508;0,000133|0,000000|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
