timestamp;robot_imu_accelerometer;robot_imu_gyroscope;robot_linear_velocity;robot_angular_velocity;battery_percentage
1743584781;0,141856|-0,123900|10,029909;0,000932|-0,000533|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584781;0,155025|-0,128090|10,020332;0,000799|-0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584781;0,148441|-0,137068|10,034698;0,000399|-0,000533|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584781;0,152032|-0,131083|10,032304;-0,000533|0,000533|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584781;0,154426|-0,126893|10,031705;-0,000533|-0,000399|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584781;0,156222|-0,121506|10,030508;0,000799|0,000666|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584782;0,149638|-0,128688|10,042479;0,000133|-0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584782;0,156820|-0,135272|10,029311;0,000932|0,000533|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584782;0,166397|-0,126893|10,052055;0,000000|0,000266|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584782;0,155025|-0,131681|10,042479;0,000000|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584782;0,152032|-0,137068|10,035894;0,000133|0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584782;0,152630|-0,128090|10,050260;-0,000133|-0,000133|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584782;0,146645|-0,133477|10,036493;0,000000|0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584782;0,156820|-0,130484|10,027515;0,000399|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584782;0,155025|-0,135272|10,029909;0,000799|0,000533|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584782;0,163404|-0,134075|10,036493;-0,000133|0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584783;0,155025|-0,139462|10,038888;-0,000133|0,000133|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584783;0,153229|-0,134075|10,037690;0,000666|-0,001065|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584783;0,151433|-0,130484|10,031705;-0,000266|0,000533|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584783;0,154426|-0,130484|10,035894;0,000133|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584783;0,144849|-0,122703|10,037092;0,000000|-0,000666|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584783;0,146645|-0,134075|10,041282;0,000399|0,000266|-0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584783;0,156820|-0,132280|10,032304;0,000266|0,000399|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584783;0,147842|-0,140659|10,043077;0,000000|0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584783;0,141856|-0,130484|10,029909;-0,000399|-0,000799|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584783;0,153229|-0,122104|10,028113;-0,000133|-0,000932|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584784;0,152630|-0,125696|10,027515;0,000266|0,000000|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584784;0,156222|-0,145448|10,037690;0,000000|-0,001198|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584784;0,150236|-0,134075|10,043077;-0,000266|-0,000133|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584784;0,145448|-0,135871|10,031106;-0,000399|0,000932|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584784;0,140659|-0,135272|10,034100;-0,000399|-0,000666|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584784;0,151433|-0,128090|10,033501;0,000932|-0,000266|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584784;0,152032|-0,125696|10,044274;-0,000666|-0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584784;0,156820|-0,125696|10,044274;0,000266|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584784;0,153827|-0,135871|10,037092;-0,000666|0,000000|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584784;0,140061|-0,126294|10,039486;0,000000|-0,000266|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584785;0,158017|-0,143652|10,033501;-0,000932|0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584785;0,149638|-0,126294|10,037690;-0,000399|-0,000666|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584785;0,150835|-0,134075|10,038888;-0,000266|-0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584785;0,134674|-0,125696|10,032304;0,000133|0,000666|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584785;0,148441|-0,131681|10,044873;0,000533|0,000000|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584785;0,149638|-0,123301|10,041282;-0,000133|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584785;0,156820|-0,137667|10,034100;-0,000133|0,000799|0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584785;0,152630|-0,135871|10,031705;0,000133|-0,000266|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584785;0,162806|-0,128688|10,038888;-0,000266|0,000133|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584785;0,147243|-0,122703|10,050260;0,000666|0,000799|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584786;0,156222|-0,134674|10,020931;0,000533|-0,000266|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584786;0,153229|-0,136469|10,034100;0,000666|0,000000|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584786;0,147842|-0,134075|10,020931;-0,000266|0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584786;0,154426|-0,141258|10,029909;0,000000|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584786;0,156820|-0,136469|10,040683;-0,000399|-0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584786;0,146046|-0,129287|10,041282;-0,000133|0,000932|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584786;0,150835|-0,129885|10,038289;-0,000133|0,000000|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584786;0,150835|-0,135871|10,044873;0,000133|0,000133|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584786;0,149638|-0,141258|10,049662;-0,000799|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584786;0,165798|-0,128688|10,037092;0,000266|-0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584787;0,141856|-0,121506|10,033501;0,000000|-0,000133|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584787;0,150236|-0,140061|10,040683;-0,000266|0,000000|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584787;0,146046|-0,135871|10,036493;0,000799|0,000266|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584787;0,158616|-0,128090|10,034698;-0,000399|0,000000|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584787;0,157419|-0,122104|10,029311;-0,000932|-0,000266|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584787;0,158017|-0,129885|10,038289;0,000399|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584787;0,150835|-0,126294|10,036493;0,000666|-0,000133|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584787;0,158017|-0,131681|10,037092;-0,000133|0,000000|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584787;0,150236|-0,131681|10,032304;-0,000266|0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584787;0,166397|-0,123301|10,040683;0,000399|-0,001465|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584788;0,153827|-0,130484|10,037092;0,000133|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584788;0,152032|-0,119710|10,038289;-0,000399|-0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584788;0,157419|-0,126893|10,046669;0,000000|0,000533|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584788;0,155623|-0,129287|10,031106;-0,000399|0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584788;0,162207|-0,131681|10,041881;-0,000666|0,000000|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584788;0,153229|-0,121506|10,022128;0,000533|0,000799|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584788;0,156222|-0,123301|10,044873;0,000799|0,000799|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584788;0,142455|-0,131681|10,036493;0,000399|0,000533|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584788;0,159813|-0,126294|10,034698;-0,000399|0,000533|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584788;0,143652|-0,125696|10,029311;-0,000133|-0,000799|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584789;0,146645|-0,129885|10,037690;0,000799|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584789;0,152032|-0,128688|10,031106;0,000666|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584789;0,154426|-0,124498|10,018537;-0,000133|0,000000|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584789;0,155025|-0,138864|10,028712;0,000666|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584789;0,152630|-0,132878|10,029311;0,000533|-0,000399|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584789;0,147842|-0,129885|10,026917;0,000133|0,000533|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584789;0,148441|-0,132878|10,038289;-0,000799|0,000533|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584789;0,149039|-0,125097|10,040683;0,000000|0,000932|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584789;0,149039|-0,126294|10,025720;0,000133|-0,000133|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584789;0,153827|-0,144251|10,038888;0,000000|0,000533|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584790;0,149638|-0,130484|10,042479;0,000666|0,000133|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584790;0,153229|-0,134075|10,038289;0,000000|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584790;0,147243|-0,131681|10,040683;-0,000266|0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584790;0,150835|-0,123301|10,035894;0,001332|0,000133|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584790;0,144251|-0,125097|10,039486;-0,000399|-0,000266|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584790;0,163404|-0,140659|10,029311;0,000133|-0,000533|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584790;0,148441|-0,129287|10,034698;-0,000133|-0,000399|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584790;0,159813|-0,125097|10,041881;-0,000932|-0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584790;0,151433|-0,126893|10,032902;-0,000133|0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584790;0,151433|-0,123900|10,044873;0,000266|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584791;0,158017|-0,133477|10,037092;0,000133|0,000533|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584791;0,145448|-0,134674|10,034698;0,000000|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584791;0,154426|-0,129885|10,051457;-0,000666|0,000266|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584791;0,149039|-0,132280|10,025121;0,000799|-0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584791;0,161010|-0,137068|10,034698;0,000000|-0,000533|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584791;0,151433|-0,129287|10,043077;-0,000399|-0,000799|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584791;0,159214|-0,129287|10,040085;-0,000399|0,000399|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584791;0,151433|-0,129885|10,041881;0,000266|-0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584791;0,156820|-0,119112|10,038289;0,000000|-0,000533|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584791;0,141258|-0,124498|10,029311;0,000533|0,001198|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584792;0,154426|-0,133477|10,029909;-0,000133|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584792;0,150835|-0,129287|10,031106;-0,000799|-0,000133|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584792;0,143652|-0,143054|10,032902;-0,000932|0,000000|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584792;0,158017|-0,140659|10,031705;0,001465|-0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584792;0,146645|-0,120309|10,036493;0,000000|0,000000|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584792;0,147842|-0,126294|10,035894;-0,001198|0,000266|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584792;0,153229|-0,131681|10,041881;-0,000133|0,000133|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584792;0,150835|-0,131083|10,055647;-0,000666|-0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584792;0,152032|-0,135272|10,038289;-0,000799|-0,000533|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584792;0,150236|-0,127491|10,043077;-0,000399|0,000799|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584793;0,145448|-0,131083|10,037092;0,000000|0,000000|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584793;0,150236|-0,135272|10,041282;0,000000|-0,000533|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584793;0,156222|-0,124498|10,028712;-0,000399|0,000266|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584793;0,161609|-0,140659|10,045471;0,000000|0,000266|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584793;0,137068|-0,135272|10,040683;-0,000533|0,000533|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584793;0,144849|-0,126893|10,046669;-0,000533|-0,000399|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584793;0,140659|-0,135272|10,035894;0,000133|-0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584793;0,144849|-0,130484|10,033501;-0,000133|0,000000|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584793;0,151433|-0,130484|10,049063;-0,000266|-0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584793;0,150236|-0,130484|10,027515;-0,000133|0,000000|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584794;0,161609|-0,134674|10,040683;0,000399|0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584794;0,149638|-0,123900|10,019734;0,000000|0,000000|-0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584794;0,143054|-0,127491|10,038888;-0,000533|-0,000399|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584794;0,147842|-0,122104|10,043077;0,000133|0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584794;0,156222|-0,131083|10,036493;-0,000799|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584794;0,148441|-0,124498|10,036493;-0,000266|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584794;0,141856|-0,135272|10,022727;-0,000266|0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584794;0,137667|-0,119710|10,029909;-0,000399|0,000133|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584794;0,153827|-0,137667|10,038289;0,000133|0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584794;0,162806|-0,133477|10,041282;-0,000266|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584795;0,152630|-0,126294|10,037690;-0,000133|-0,000133|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584795;0,160412|-0,122703|10,049063;0,000000|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584795;0,144251|-0,135272|10,035894;0,000666|0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584795;0,155025|-0,123301|10,038289;-0,000266|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584795;0,159813|-0,128688|10,038289;0,001065|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584795;0,159813|-0,135871|10,043676;0,000000|-0,000533|-0,000266;0,166689|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584795;0,146046|-0,089184|10,045471;-0,000799|-0,000932|0,003329;0,642005|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584795;0,176572|0,190938|10,060435;-0,001465|-0,000533|-0,004527;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584795;0,156820|0,236427|10,029311;0,002796|0,000000|-0,001598;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584795;0,134075|0,200514|10,040683;0,002796|0,001864|-0,004261;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584796;0,171784|0,174178|10,056246;0,000000|0,001731|-0,000666;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584796;0,099359|0,278924|9,979033;-0,000666|-0,003329|-0,000399;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584796;0,168791|0,142455|10,281301;0,000266|-0,003862|0,000932;0,668657|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584796;0,193332|0,182558|10,210671;-0,013848|0,006392|0,010519;0,605911|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584796;0,330998|-0,079009|10,043676;0,000266|0,007989|0,008522;0,427341|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584796;0,225653|0,052074|10,083778;-0,002796|-0,006125|0,004527;0,172043|0,000000|0,000000;0,000000|0,000000|0,013197;74,000000;
1743584796;0,132878|-0,172981|10,090961;0,021438|-0,002264|-0,007989;-0,000000|0,000000|0,000000;0,000000|0,000000|0,270609;74,000000;
1743584796;0,076016|-0,798466|10,121488;0,008389|0,005726|0,074968;0,025510|0,000000|0,000000;0,000000|0,000000|0,337837;74,000000;
1743584796;0,118513|-0,460285|9,927557;0,001864|-0,000133|0,139416;0,218456|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584796;0,187945|-0,271742|9,980229;0,001864|-0,000932|0,124503;0,247465|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584797;0,141258|0,355539|10,017340;0,002530|-0,000266|0,127299;0,253267|0,000000|0,000000;0,000000|0,000000|-0,018150;74,000000;
1743584797;0,088585|-0,103549|10,037092;0,003728|-0,001731|0,090414;0,096100|0,000000|0,000000;0,000000|0,000000|-0,149573;74,000000;
1743584797;-0,014365|-0,076016|10,003573;0,008389|0,002929|0,044475;0,253267|0,000000|0,000000;0,000000|0,000000|-0,043015;74,000000;
1743584797;0,205901|-0,208894|10,076596;0,006525|0,005459|-0,036086;0,253267|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584797;0,162207|-0,073023|10,037092;-0,004128|0,002397|-0,072039;0,253267|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584797;0,034117|-0,169988|9,940126;0,005459|-0,005726|-0,037950;0,288077|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584797;0,040701|-0,193332|10,055048;0,000133|0,002530|-0,026099;0,676816|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584797;0,073622|0,046088|10,024523;0,011851|0,001465|-0,021838;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584797;0,213084|0,119710|9,981427;0,003196|0,007324|-0,020773;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584797;0,256778|0,256778|10,067618;0,004394|0,000799|-0,019308;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584798;0,141856|0,279523|10,082582;0,002796|0,002131|-0,017311;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584798;0,038307|0,273538|10,102334;-0,001198|0,008522|-0,016245;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584798;0,159813|0,180762|9,949105;0,007457|0,001731|-0,018376;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584798;0,112527|0,378882|9,605537;-0,009587|0,002131|-0,016645;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584798;0,125097|0,230442|10,120889;0,009721|0,000133|-0,014115;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584798;0,201113|0,482432|9,956886;-0,006658|0,000666|-0,013848;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584798;-0,025738|0,327407|10,311827;0,001598|-0,006125|-0,017311;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584798;0,018555|0,251391|9,797671;0,008123|0,002663|-0,012650;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584798;0,254384|-0,072425|9,839570;0,006924|-0,003063|-0,013449;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584798;0,115520|0,198719|9,822212;0,004927|-0,012783|-0,010519;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584799;-0,110133|0,001197|9,741408;0,012783|-0,005726|-0,008389;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584799;-0,302867|0,266953|10,463859;-0,010386|-0,016112|-0,017044;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584799;-0,060454|0,439935|10,058640;-0,162852|-0,039015|0,001864;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584799;-0,783503|0,896628|8,728661;-0,195077|-0,130761|-0,041812;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584799;3,001730|-2,210447|15,352818;-0,629305|0,563924|0,411991;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584799;-2,183512|5,199607|14,016853;0,585629|-0,641955|-0,083623;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584799;0,108338|-2,998738|14,566921;0,486426|0,461126|-0,027164;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584799;0,396839|-0,265756|9,915586;0,635031|-0,157393|-0,181095;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584799;0,840365|2,968211|12,667123;-0,131427|0,052331|0,002131;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
1743584799;-0,029928|0,575207|9,808446;-0,050866|0,008389|0,016645;0,700000|0,000000|0,000000;0,000000|0,000000|-0,000000;74,000000;
